features,negative,neutral,positive,label
ensemble-mode,0.14675619,0.040047422,0.81319636,
ensemble-mode,0.7196784,0.0855211,0.19480054,
ensemble-mode,0.083330095,0.13298391,0.783686,positive
ensemble-mode,0.044994295,0.048863214,0.9061425,
ensemble-mode,0.08769732,0.022242432,0.89006025,neutral
ensemble-mode,0.05932231,0.101851426,0.83882624,
ensemble-mode,0.7348244,0.24277501,0.022400565,
ensemble-mode,0.062323086,0.80794096,0.129736,neutral
ensemble-mode,0.030035606,0.053051107,0.9169133,
ensemble-mode,0.07993021,0.8786267,0.041443076,
ensemble-mode,0.012710656,0.018141156,0.96914816,neutral
ensemble-mode,0.1324893,0.089275345,0.7782354,positive
ensemble-mode,0.79180294,0.073601976,0.13459511,positive
ensemble-mode,0.24628234,0.64721495,0.10650266,
ensemble-mode,0.049804762,0.030466199,0.91972905,positive
ensemble-mode,0.17310856,0.029171547,0.7977199,negative
ensemble-mode,0.1424538,0.793167,0.06437926,neutral
ensemble-mode,0.08819922,0.020730896,0.8910699,positive
ensemble-mode,0.901427,0.05623475,0.042338274,
ensemble-mode,0.09527488,0.82119507,0.08353007,
ensemble-mode,0.79345274,0.16849083,0.038056422,
ensemble-mode,0.057671554,0.7679891,0.17433937,
ensemble-mode,0.058626253,0.8464635,0.094910234,negative
ensemble-mode,0.7747621,0.09371241,0.13152546,
ensemble-mode,0.9063424,0.028069483,0.0655881,positive
ensemble-mode,0.15816066,0.7437386,0.09810078,negative
ensemble-mode,0.17929985,0.7385971,0.08210303,positive
ensemble-mode,0.8479533,0.024462078,0.12758459,
ensemble-mode,0.08935485,0.09858145,0.8120637,
ensemble-mode,0.030055376,0.10599821,0.8639464,neutral
ensemble-mode,0.069590375,0.058515415,0.87189424,
ensemble-mode,0.89614403,0.027343553,0.07651244,neutral
ensemble-mode,0.0394742,0.035136025,0.92538977,
ensemble-mode,0.078377664,0.8546295,0.06699287,
ensemble-mode,0.033540156,0.90749645,0.058963418,positive
ensemble-mode,0.19633928,0.5119118,0.2917489,positive
ensemble-mode,0.21326998,0.7072402,0.079489805,
ensemble-mode,0.032047566,0.037421018,0.9305314,
ensemble-mode,0.082500644,0.027743187,0.88975614,negative
ensemble-mode,0.04996385,0.065170944,0.88486516,positive
ensemble-mode,0.12622459,0.084001295,0.7897741,
ensemble-mode,0.850122,0.07907544,0.070802614,negative
ensemble-mode,0.09081999,0.8165661,0.092613876,positive
ensemble-mode,0.064926706,0.022001067,0.91307217,
ensemble-mode,0.22327943,0.6666664,0.11005416,negative
ensemble-mode,0.033230785,0.94223017,0.02453906,neutral
ensemble-mode,0.039398424,0.92715734,0.03344425,positive
ensemble-mode,0.057813976,0.9136118,0.028574178,negative
ensemble-mode,0.03057516,0.865,0.10442476,negative
ensemble-mode,0.06182955,0.90411675,0.034053646,
ensemble-mode,0.034042217,0.020904662,0.9450531,
ensemble-mode,0.8652984,0.0837699,0.050931755,negative
ensemble-mode,0.06335607,0.8932593,0.04338467,
ensemble-mode,0.12912598,0.1238111,0.747063,
ensemble-mode,0.011970026,0.025797272,0.9622327,
ensemble-mode,0.027861644,0.05927437,0.91286397,positive
ensemble-mode,0.8679772,0.07491523,0.05710752,neutral
ensemble-mode,0.86264795,0.10119053,0.03616151,neutral
ensemble-mode,0.17060143,0.67910767,0.15029088,neutral
ensemble-mode,0.018597133,0.029262532,0.95214033,
ensemble-mode,0.033095546,0.9421782,0.024726262,
ensemble-mode,0.7307444,0.018279841,0.2509757,negative
ensemble-mode,0.06661588,0.9054344,0.027949734,neutral
ensemble-mode,0.06933988,0.9051445,0.025515625,negative
ensemble-mode,0.11680318,0.7199832,0.16321364,
ensemble-mode,0.04553552,0.87907624,0.075388275,
ensemble-mode,0.01339251,0.018423561,0.96818393,
ensemble-mode,0.51799154,0.4463612,0.035647254,
ensemble-mode,0.085366905,0.8402849,0.07434813,positive
ensemble-mode,0.06667139,0.007961914,0.9253667,positive
ensemble-mode,0.01919714,0.017843379,0.96295947,neutral
ensemble-mode,0.28457835,0.5549301,0.16049156,neutral
ensemble-mode,0.82782507,0.03672869,0.13544624,neutral
ensemble-mode,0.028830068,0.0452021,0.9259678,
ensemble-mode,0.12909171,0.82873017,0.04217804,neutral
ensemble-mode,0.8960914,0.016090145,0.08781841,neutral
ensemble-mode,0.033172254,0.023070907,0.9437569,
ensemble-mode,0.048390433,0.8863317,0.06527795,positive
ensemble-mode,0.15780853,0.03383592,0.8083555,
ensemble-mode,0.8567684,0.096454464,0.04677711,neutral
ensemble-mode,0.07018823,0.87382567,0.05598617,negative
ensemble-mode,0.029584458,0.05481492,0.91560066,negative
ensemble-mode,0.85702723,0.10265636,0.040316362,
ensemble-mode,0.012395199,0.01887481,0.96873003,neutral
ensemble-mode,0.07815677,0.89215046,0.029692724,
ensemble-mode,0.8007979,0.031775355,0.16742672,neutral
ensemble-mode,0.03579578,0.93902475,0.025179466,
ensemble-mode,0.8841327,0.08759709,0.028270215,positive
ensemble-mode,0.8184025,0.03335805,0.1482394,
ensemble-mode,0.6068647,0.3045702,0.088565044,neutral
ensemble-mode,0.8413207,0.13326973,0.025409633,
ensemble-mode,0.13098028,0.7752645,0.09375523,negative
ensemble-mode,0.9020181,0.046894923,0.051087014,
ensemble-mode,0.075385794,0.89514476,0.029469451,neutral
ensemble-mode,0.13009322,0.70229393,0.1676129,neutral
ensemble-mode,0.1482853,0.8038797,0.04783498,positive
ensemble-mode,0.09253763,0.8355492,0.07191316,
ensemble-mode,0.94961447,0.03349727,0.01688825,negative
ensemble-mode,0.89689326,0.018121775,0.08498496,
ensemble-mode,0.033075694,0.81580174,0.1511226,negative
ensemble-mode,0.094580315,0.1150815,0.7903382,negative
ensemble-mode,0.9420396,0.017519062,0.040441357,negative
ensemble-mode,0.105956,0.8080658,0.08597824,
ensemble-mode,0.044505935,0.9176502,0.037843864,
ensemble-mode,0.79871,0.11672635,0.084563725,
ensemble-mode,0.15511769,0.77556753,0.06931479,negative
ensemble-mode,0.12571836,0.74301773,0.1312639,neutral
ensemble-mode,0.110423446,0.6822059,0.20737068,negative
ensemble-mode,0.19659655,0.74017256,0.063230924,positive
ensemble-mode,0.87493557,0.087701395,0.037363052,positive
ensemble-mode,0.06364223,0.91115296,0.025204863,positive
ensemble-mode,0.043734178,0.916553,0.039712824,neutral
ensemble-mode,0.88398165,0.08405537,0.031962946,neutral
ensemble-mode,0.9106028,0.05739118,0.032006025,
ensemble-mode,0.82859886,0.10006969,0.071331516,
ensemble-mode,0.80894786,0.1501329,0.04091926,
ensemble-mode,0.9327779,0.018895954,0.048326176,
ensemble-mode,0.06794057,0.89129424,0.0407652,negative
ensemble-mode,0.04815678,0.20533276,0.7465105,
ensemble-mode,0.0693644,0.8461156,0.08452001,
ensemble-mode,0.076689295,0.8427977,0.080512986,positive
ensemble-mode,0.9083847,0.022763869,0.06885144,positive
ensemble-mode,0.06976531,0.03486335,0.8953714,
ensemble-mode,0.045623746,0.8745287,0.07984758,negative
ensemble-mode,0.9306232,0.058804404,0.010572414,neutral
ensemble-mode,0.03816477,0.8715681,0.09026725,
ensemble-mode,0.17431661,0.008937778,0.8167456,negative
ensemble-mode,0.23388144,0.63609296,0.1300256,negative
ensemble-mode,0.46792087,0.27001968,0.26205942,
ensemble-mode,0.88585705,0.07721568,0.03692731,
ensemble-mode,0.059423365,0.90238714,0.038189456,positive
ensemble-mode,0.017772157,0.024266446,0.9579614,
ensemble-mode,0.029399082,0.039521135,0.9310798,
ensemble-mode,0.0381204,0.8941454,0.067734145,neutral
ensemble-mode,0.88534606,0.07199605,0.04265789,negative
ensemble-mode,0.6307804,0.26694196,0.10227762,
ensemble-mode,0.7786778,0.16859208,0.052730024,positive
ensemble-mode,0.04399131,0.043608226,0.91240036,negative
ensemble-mode,0.8540041,0.12673734,0.019258542,positive
ensemble-mode,0.28973967,0.5957825,0.11447779,
ensemble-mode,0.11230828,0.027769439,0.8599223,
ensemble-mode,0.018418992,0.051630188,0.92995083,positive
ensemble-mode,0.89454913,0.09876031,0.006690598,
ensemble-mode,0.011716614,0.026912063,0.9613713,
ensemble-mode,0.2023537,0.66679233,0.13085397,
ensemble-mode,0.092528,0.86990196,0.037570063,neutral
ensemble-mode,0.12827034,0.8056619,0.06606772,
ensemble-mode,0.052531928,0.903309,0.044159055,neutral
ensemble-mode,0.22131339,0.0887367,0.68994987,neutral
ensemble-mode,0.015400848,0.020428648,0.96417046,positive
ensemble-mode,0.13132514,0.82560176,0.04307315,negative
ensemble-mode,0.071082324,0.5985268,0.33039087,negative
ensemble-mode,0.016715232,0.046119932,0.9371649,positive
ensemble-mode,0.030629702,0.031210948,0.93815935,neutral
ensemble-mode,0.82297057,0.14673167,0.030297749,negative
ensemble-mode,0.042328697,0.06197699,0.8956944,negative
ensemble-mode,0.1339229,0.7589239,0.10715322,neutral
ensemble-mode,0.6935412,0.2758026,0.030656088,
ensemble-mode,0.042697936,0.92624044,0.031061625,negative
ensemble-mode,0.12686448,0.7875317,0.08560386,negative
ensemble-mode,0.036669504,0.9268807,0.03644979,
ensemble-mode,0.058242805,0.029299974,0.91245717,neutral
ensemble-mode,0.0113135995,0.0176413,0.9710451,positive
ensemble-mode,0.90449333,0.02233218,0.073174484,
ensemble-mode,0.17159744,0.74997336,0.07842927,
ensemble-mode,0.12177458,0.029864559,0.84836084,negative
ensemble-mode,0.101993784,0.82664883,0.071357414,positive
ensemble-mode,0.9077989,0.06481344,0.027387572,negative
ensemble-mode,0.025954358,0.13614526,0.8379004,neutral
ensemble-mode,0.88985693,0.016402017,0.09374103,positive
ensemble-mode,0.9505267,0.035380695,0.014092537,
ensemble-mode,0.096793905,0.8743323,0.028873792,positive
ensemble-mode,0.25232512,0.50970304,0.23797189,positive
ensemble-mode,0.9219663,0.019235287,0.05879839,negative
ensemble-mode,0.07444783,0.07223421,0.853318,neutral
ensemble-mode,0.9036987,0.028293548,0.06800766,positive
ensemble-mode,0.03475681,0.063944235,0.90129894,positive
ensemble-mode,0.12768477,0.7500793,0.12223594,neutral
ensemble-mode,0.15730235,0.6983998,0.14429784,neutral
ensemble-mode,0.5593621,0.37384114,0.066796705,
ensemble-mode,0.08910488,0.8398609,0.07103429,
ensemble-mode,0.7772544,0.17753072,0.04521492,neutral
ensemble-mode,0.13672967,0.80827206,0.054998297,positive
ensemble-mode,0.20165466,0.60030776,0.19803755,
ensemble-mode,0.16338888,0.7937167,0.042894356,
ensemble-mode,0.26787108,0.6001662,0.13196273,negative
ensemble-mode,0.21649657,0.61989075,0.16361265,positive
ensemble-mode,0.7464752,0.12739518,0.12612963,positive
ensemble-mode,0.8758913,0.03468457,0.08942412,negative
ensemble-mode,0.6878046,0.27865,0.033545356,
ensemble-mode,0.14584482,0.033460576,0.8206947,
ensemble-mode,0.16763839,0.74623644,0.086125195,positive
ensemble-mode,0.082053706,0.87273204,0.0452142,neutral
ensemble-mode,0.7706054,0.17779073,0.051603876,
ensemble-mode,0.1470445,0.77103835,0.08191714,neutral
ensemble-mode,0.8338014,0.07340414,0.0927945,positive
ensemble-mode,0.109333634,0.7886219,0.1020445,
ensemble-mode,0.15106376,0.8104254,0.038510837,neutral
ensemble-mode,0.26367033,0.5857528,0.15057687,neutral
ensemble-mode,0.89832443,0.05171171,0.049963836,neutral
ensemble-mode,0.05724047,0.87437403,0.06838546,
ensemble-mode,0.57773954,0.020346906,0.40191355,neutral
ensemble-mode,0.010297574,0.01698896,0.9727135,positive
ensemble-mode,0.86003727,0.049679253,0.0902835,negative
ensemble-mode,0.071150646,0.026858158,0.9019912,positive
ensemble-mode,0.06980195,0.8437994,0.08639864,
ensemble-mode,0.08688773,0.26818374,0.64492846,positive
ensemble-mode,0.054450057,0.9067764,0.038773544,negative
ensemble-mode,0.84226793,0.07284628,0.08488577,
ensemble-mode,0.7140188,0.10626892,0.17971228,positive
ensemble-mode,0.65749997,0.028182093,0.31431794,positive
ensemble-mode,0.038078338,0.8357431,0.12617847,
ensemble-mode,0.86709195,0.042387456,0.09052065,negative
ensemble-mode,0.07081507,0.062903345,0.8662816,positive
ensemble-mode,0.07787083,0.7252258,0.19690336,
ensemble-mode,0.17443699,0.1357291,0.6898339,
ensemble-mode,0.054080963,0.047486797,0.89843225,negative
ensemble-mode,0.71583545,0.04666891,0.23749563,neutral
ensemble-mode,0.31038278,0.55164534,0.1379719,
ensemble-mode,0.10732721,0.8281044,0.06456837,negative
ensemble-mode,0.047114395,0.89917505,0.053710606,negative
ensemble-mode,0.021071585,0.034419794,0.9445087,
ensemble-mode,0.6579027,0.12522599,0.21687123,positive
ensemble-mode,0.13742957,0.08121365,0.78135675,
ensemble-mode,0.015935374,0.1375031,0.8465615,neutral
ensemble-mode,0.8748822,0.10539355,0.019724278,
ensemble-mode,0.92318946,0.020072497,0.056738053,
ensemble-mode,0.7849134,0.16671124,0.04837533,negative
ensemble-mode,0.06614882,0.90225226,0.031598922,
ensemble-mode,0.040114593,0.9325286,0.027356837,
ensemble-mode,0.055803172,0.8709016,0.07329522,
ensemble-mode,0.7462074,0.20216498,0.051627565,
ensemble-mode,0.029822925,0.11309801,0.857079,neutral
ensemble-mode,0.64218825,0.28141955,0.07639218,neutral
ensemble-mode,0.055982333,0.07329649,0.87072116,neutral
ensemble-mode,0.5580419,0.4030571,0.038901035,neutral
ensemble-mode,0.031923752,0.048066564,0.92000973,positive
ensemble-mode,0.06467511,0.8428629,0.09246199,
ensemble-mode,0.23073246,0.7130477,0.056219857,neutral
ensemble-mode,0.720819,0.25308564,0.02609527,negative
ensemble-mode,0.23668483,0.70898885,0.05432632,neutral
ensemble-mode,0.07679922,0.8681281,0.055072647,positive
ensemble-mode,0.048435356,0.9230959,0.028468784,
ensemble-mode,0.9253517,0.046859425,0.027788876,negative
ensemble-mode,0.84544253,0.12209916,0.03245826,
ensemble-mode,0.054227002,0.8796146,0.066158436,positive
ensemble-mode,0.04613754,0.91812027,0.035742145,negative
ensemble-mode,0.02794473,0.01853205,0.9535232,negative
ensemble-mode,0.034711145,0.0268834,0.9384055,
ensemble-mode,0.033785928,0.93977964,0.026434418,positive
ensemble-mode,0.112498134,0.84679997,0.040701974,negative
ensemble-mode,0.848914,0.07486045,0.07622544,positive
ensemble-mode,0.14205405,0.8142255,0.04372054,
ensemble-mode,0.06206509,0.021867383,0.91606754,negative
ensemble-mode,0.039449595,0.8307509,0.12979957,
ensemble-mode,0.06670153,0.9070827,0.026215857,positive
ensemble-mode,0.8245028,0.08210033,0.09339681,negative
ensemble-mode,0.72891676,0.15108058,0.12000267,positive
ensemble-mode,0.013472639,0.017854717,0.9686727,
ensemble-mode,0.84498596,0.10057523,0.054438826,positive
ensemble-mode,0.11680602,0.72671676,0.15647718,
ensemble-mode,0.88604707,0.10554523,0.008407743,
ensemble-mode,0.023437846,0.04393679,0.9326254,positive
ensemble-mode,0.79049313,0.18517125,0.024335634,positive
ensemble-mode,0.9522007,0.038847696,0.0089515075,negative
ensemble-mode,0.0970128,0.020551508,0.8824357,
ensemble-mode,0.50938183,0.23196845,0.25864977,neutral
ensemble-mode,0.10456836,0.021859124,0.8735725,
ensemble-mode,0.8768954,0.096406244,0.026698338,neutral
ensemble-mode,0.9659394,0.021716442,0.012344211,negative
ensemble-mode,0.72347355,0.028430762,0.2480957,neutral
ensemble-mode,0.8780093,0.0801266,0.041864075,positive
ensemble-mode,0.18776567,0.72501236,0.087221965,negative
ensemble-mode,0.17598154,0.71538544,0.10863297,positive
ensemble-mode,0.035629746,0.9314251,0.032945145,negative
ensemble-mode,0.07301704,0.7162594,0.21072356,neutral
ensemble-mode,0.071494825,0.10607097,0.82243425,neutral
ensemble-mode,0.03344708,0.9407673,0.025785657,neutral
ensemble-mode,0.09879624,0.81278944,0.0884143,neutral
ensemble-mode,0.08442329,0.01889852,0.89667815,negative
ensemble-mode,0.24494977,0.15262039,0.6024298,positive
ensemble-mode,0.12673281,0.7210878,0.15217939,negative
ensemble-mode,0.930107,0.02375973,0.04613328,
ensemble-mode,0.08089002,0.8227393,0.096370615,
ensemble-mode,0.019026123,0.021732919,0.959241,
ensemble-mode,0.041393653,0.03260754,0.9259988,
ensemble-mode,0.016568186,0.021974014,0.96145785,
ensemble-mode,0.028174523,0.13158573,0.8402397,
ensemble-mode,0.1748637,0.07970478,0.7454315,
ensemble-mode,0.9328903,0.017948298,0.049161427,
ensemble-mode,0.17964908,0.58541554,0.23493543,positive
ensemble-mode,0.11002312,0.79158306,0.09839381,neutral
ensemble-mode,0.8903967,0.038158957,0.0714443,
ensemble-mode,0.89295506,0.093399666,0.013645263,positive
ensemble-mode,0.11969586,0.06729449,0.8130096,negative
ensemble-mode,0.045973744,0.8564496,0.097576655,negative
ensemble-mode,0.14409739,0.58944726,0.26645532,neutral
ensemble-mode,0.016203562,0.08877674,0.8950197,negative
ensemble-mode,0.06482406,0.868703,0.06647293,neutral
ensemble-mode,0.7692528,0.14965366,0.0810935,negative
ensemble-mode,0.9446448,0.03366594,0.02168932,positive
ensemble-mode,0.11135496,0.7749804,0.11366463,neutral
ensemble-mode,0.89314747,0.05666754,0.050184976,positive
ensemble-mode,0.24130322,0.6462568,0.11243997,neutral
ensemble-mode,0.15899096,0.8108897,0.030119255,negative
ensemble-mode,0.839231,0.09013447,0.0706345,
ensemble-mode,0.4785939,0.01910516,0.502301,
ensemble-mode,0.034381304,0.039713815,0.92590487,neutral
ensemble-mode,0.10785438,0.7772708,0.114874825,negative
ensemble-mode,0.06141259,0.027103605,0.9114838,
ensemble-mode,0.12832803,0.7525362,0.1191358,positive
ensemble-mode,0.07693886,0.30181018,0.621251,negative
ensemble-mode,0.07931764,0.0061503802,0.91453195,neutral
ensemble-mode,0.04523877,0.8824141,0.072347194,negative
ensemble-mode,0.055934016,0.095099606,0.8489664,
ensemble-mode,0.10378795,0.848803,0.0474091,negative
ensemble-mode,0.058126044,0.1945115,0.7473625,positive
ensemble-mode,0.89147717,0.026924163,0.08159869,neutral
ensemble-mode,0.16892551,0.5829,0.24817443,
ensemble-mode,0.042050127,0.026425432,0.9315244,
ensemble-mode,0.03522645,0.03382305,0.9309505,negative
ensemble-mode,0.13853005,0.63202,0.22945003,
ensemble-mode,0.09510665,0.8443049,0.06058842,
ensemble-mode,0.04319034,0.026751982,0.9300577,positive
ensemble-mode,0.6624171,0.08500292,0.25258002,
ensemble-mode,0.0523019,0.91405606,0.03364213,
ensemble-mode,0.08454001,0.88295215,0.032507814,
ensemble-mode,0.034030024,0.020326449,0.9456435,positive
ensemble-mode,0.05091191,0.9137214,0.03536672,
ensemble-mode,0.21935208,0.6729959,0.107651964,
ensemble-mode,0.02171221,0.027096748,0.95119107,neutral
ensemble-mode,0.02487146,0.053261694,0.9218669,
ensemble-mode,0.023747478,0.04897093,0.92728156,neutral
ensemble-mode,0.049265146,0.056373052,0.8943618,neutral
ensemble-mode,0.013042544,0.01753648,0.96942097,positive
ensemble-mode,0.8639699,0.07730745,0.05872263,negative
ensemble-mode,0.9517171,0.03292675,0.015356147,negative
ensemble-mode,0.22696327,0.67431986,0.098716885,positive
ensemble-mode,0.9215852,0.03308086,0.045333914,neutral
ensemble-mode,0.7859262,0.1564033,0.05767045,neutral
ensemble-mode,0.020982813,0.022640616,0.9563765,
ensemble-mode,0.86878335,0.049231328,0.08198527,
ensemble-mode,0.12331885,0.8364265,0.04025466,negative
ensemble-mode,0.04206355,0.9056755,0.05226095,neutral
ensemble-mode,0.07416175,0.77624303,0.14959529,negative
ensemble-mode,0.040339373,0.9325839,0.027076744,positive
ensemble-mode,0.03346194,0.870635,0.0959031,positive
ensemble-mode,0.22511125,0.7159592,0.0589296,positive
ensemble-mode,0.05899451,0.0652736,0.8757319,
ensemble-mode,0.093833,0.6676905,0.23847643,neutral
ensemble-mode,0.099006675,0.073679194,0.82731414,
ensemble-mode,0.01235427,0.02214191,0.9655039,
ensemble-mode,0.91963094,0.028465254,0.05190385,
ensemble-mode,0.06410156,0.021863895,0.91403455,negative
ensemble-mode,0.20283717,0.71039814,0.086764716,
ensemble-mode,0.79623115,0.16583015,0.03793873,negative
ensemble-mode,0.035068795,0.024902493,0.94002867,neutral
ensemble-mode,0.41633558,0.23129092,0.35237348,
ensemble-mode,0.13911763,0.82631356,0.03456881,
ensemble-mode,0.050865535,0.05190469,0.8972298,positive
ensemble-mode,0.9049312,0.0588446,0.036224168,positive
ensemble-mode,0.7336751,0.20748179,0.058843084,
ensemble-mode,0.010855361,0.017286373,0.9718583,positive
ensemble-mode,0.03715218,0.92256516,0.04028263,neutral
ensemble-mode,0.05049762,0.024068387,0.92543405,negative
ensemble-mode,0.06675823,0.05412735,0.87911445,
ensemble-mode,0.09975702,0.8388616,0.061381437,negative
ensemble-mode,0.062220126,0.8531112,0.084668666,
ensemble-mode,0.06694764,0.852772,0.08028039,positive
ensemble-mode,0.8824705,0.016702302,0.10082717,
ensemble-mode,0.049042817,0.8189199,0.13203731,
ensemble-mode,0.07505188,0.8733331,0.051615026,negative
ensemble-mode,0.13305153,0.120706074,0.74624234,
ensemble-mode,0.12960735,0.7950578,0.07533483,neutral
ensemble-mode,0.026399067,0.021396697,0.9522043,negative
ensemble-mode,0.07568826,0.7428175,0.18149416,negative
ensemble-mode,0.7521341,0.20027037,0.047595497,positive
ensemble-mode,0.14399692,0.8086131,0.04738998,negative
ensemble-mode,0.009772776,0.017185068,0.97304213,
ensemble-mode,0.7471993,0.19464698,0.058153756,neutral
ensemble-mode,0.1975284,0.7184705,0.084001094,positive
ensemble-mode,0.067983866,0.862729,0.06928718,neutral
ensemble-mode,0.13761733,0.710763,0.15161969,positive
ensemble-mode,0.10670715,0.82488465,0.06840821,neutral
ensemble-mode,0.066457085,0.89531845,0.038224444,neutral
ensemble-mode,0.86824846,0.0954718,0.036279783,negative
ensemble-mode,0.8515727,0.1098923,0.03853498,positive
ensemble-mode,0.09790658,0.81450456,0.08758881,positive
ensemble-mode,0.94969326,0.03036664,0.019940123,neutral
ensemble-mode,0.044860877,0.88534486,0.06979436,positive
ensemble-mode,0.906227,0.019646063,0.074126974,
ensemble-mode,0.89148164,0.024577945,0.08394039,positive
ensemble-mode,0.6609858,0.25824782,0.0807663,negative
ensemble-mode,0.04159703,0.044672374,0.9137306,negative
ensemble-mode,0.30539995,0.4994688,0.19513118,negative
ensemble-mode,0.057751417,0.038458824,0.9037898,
ensemble-mode,0.080009624,0.76401466,0.15597574,positive
ensemble-mode,0.7997179,0.14474934,0.055532675,neutral
ensemble-mode,0.11010154,0.74229103,0.14760746,positive
ensemble-mode,0.8883052,0.019451967,0.09224285,positive
ensemble-mode,0.9754696,0.017827151,0.006703261,positive
ensemble-mode,0.13898773,0.76575524,0.095257,negative
ensemble-mode,0.031159606,0.037201818,0.9316386,
ensemble-mode,0.898014,0.06643045,0.035555493,
ensemble-mode,0.21389858,0.18713923,0.5989622,neutral
ensemble-mode,0.23971263,0.6060039,0.15428342,positive
ensemble-mode,0.85006994,0.018777743,0.13115232,
ensemble-mode,0.084433176,0.8241063,0.091460586,negative
ensemble-mode,0.91173273,0.03903447,0.049232803,
ensemble-mode,0.22083946,0.642984,0.13617654,
ensemble-mode,0.10706176,0.85219806,0.04074014,
ensemble-mode,0.12252214,0.84541786,0.03205997,negative
ensemble-mode,0.9111165,0.058793657,0.030089848,
ensemble-mode,0.12418385,0.7851571,0.090659104,positive
ensemble-mode,0.112249635,0.13091236,0.756838,
ensemble-mode,0.040964518,0.070962295,0.88807315,negative
ensemble-mode,0.92406696,0.020282704,0.05565037,
ensemble-mode,0.04390917,0.902109,0.053981766,positive
ensemble-mode,0.06266859,0.11374408,0.82358736,neutral
ensemble-mode,0.9690605,0.020367268,0.01057221,neutral
ensemble-mode,0.07448551,0.8641917,0.061322793,neutral
ensemble-mode,0.063428186,0.06443546,0.8721364,
ensemble-mode,0.03033176,0.03908062,0.93058765,neutral
ensemble-mode,0.9399044,0.04783072,0.012264815,
ensemble-mode,0.15284993,0.809862,0.03728814,negative
ensemble-mode,0.5816761,0.1927006,0.22562325,positive
ensemble-mode,0.6294299,0.2760685,0.09450164,neutral
ensemble-mode,0.2801885,0.58527553,0.13453598,
ensemble-mode,0.018053457,0.026958156,0.95498836,
ensemble-mode,0.033480704,0.9399266,0.026592713,
ensemble-mode,0.3711828,0.4353551,0.19346207,neutral
ensemble-mode,0.033276673,0.033458557,0.93326473,neutral
ensemble-mode,0.88203776,0.017406942,0.10055526,positive
ensemble-mode,0.25888452,0.5803966,0.1607189,neutral
ensemble-mode,0.8611749,0.054653175,0.084171906,positive
ensemble-mode,0.1363442,0.79669946,0.066956304,
ensemble-mode,0.10550424,0.023726314,0.8707695,
ensemble-mode,0.082470894,0.8298975,0.08763158,negative
ensemble-mode,0.8755911,0.07905887,0.045350052,
ensemble-mode,0.88564146,0.08173673,0.032621875,
ensemble-mode,0.009910782,0.016254157,0.9738351,neutral
ensemble-mode,0.02902687,0.94828594,0.0226872,positive
ensemble-mode,0.047351282,0.12965307,0.82299566,
ensemble-mode,0.796846,0.118352644,0.08480132,positive
ensemble-mode,0.093096815,0.06847493,0.83842826,positive
ensemble-mode,0.787068,0.1232088,0.08972312,neutral
ensemble-mode,0.8870239,0.034063175,0.07891291,
ensemble-mode,0.12039647,0.77772045,0.1018831,negative
ensemble-mode,0.73148304,0.21926089,0.049256112,
ensemble-mode,0.091177955,0.8396164,0.0692056,neutral
ensemble-mode,0.076560356,0.87809956,0.04534012,neutral
ensemble-mode,0.07204874,0.022267405,0.9056839,negative
ensemble-mode,0.89021516,0.06058539,0.04919942,
ensemble-mode,0.27766684,0.67706275,0.04527042,negative
ensemble-mode,0.010197497,0.024404941,0.96539754,
ensemble-mode,0.055732712,0.03175392,0.9125134,neutral
ensemble-mode,0.9259026,0.019029526,0.055067904,neutral
ensemble-mode,0.116320014,0.8177059,0.06597403,positive
ensemble-mode,0.12043971,0.6750425,0.20451772,
ensemble-mode,0.03771281,0.93389523,0.028391942,negative
ensemble-mode,0.031231036,0.021930298,0.9468386,positive
ensemble-mode,0.06690647,0.8725226,0.060570955,positive
ensemble-mode,0.87457174,0.046289694,0.079138495,
ensemble-mode,0.6238021,0.3295606,0.046637308,positive
ensemble-mode,0.90107614,0.055013753,0.04391011,positive
ensemble-mode,0.034305017,0.103343904,0.8623511,negative
ensemble-mode,0.19002911,0.6595693,0.15040153,neutral
ensemble-mode,0.017879484,0.025893826,0.95622665,negative
ensemble-mode,0.05995196,0.058794856,0.8812531,negative
ensemble-mode,0.17295481,0.59706855,0.22997658,positive
ensemble-mode,0.01777489,0.02690229,0.9553228,
ensemble-mode,0.1455541,0.032271344,0.8221746,neutral
ensemble-mode,0.043394096,0.08840894,0.868197,neutral
ensemble-mode,0.88499117,0.018408244,0.09660059,
ensemble-mode,0.91457534,0.027451495,0.057973165,neutral
ensemble-mode,0.19078425,0.6670085,0.14220726,neutral
ensemble-mode,0.13330804,0.7992891,0.0674029,
ensemble-mode,0.03676338,0.9264498,0.036786854,
ensemble-mode,0.121364534,0.84468937,0.033946127,negative
ensemble-mode,0.9254638,0.047708996,0.02682721,
ensemble-mode,0.074126355,0.82235396,0.10351963,positive
ensemble-mode,0.8415494,0.11971568,0.038734954,
ensemble-mode,0.20654385,0.56411564,0.22934046,
ensemble-mode,0.7746371,0.18728074,0.038082205,neutral
ensemble-mode,0.8754465,0.091916025,0.032637488,positive
ensemble-mode,0.26643452,0.6174985,0.11606695,
ensemble-mode,0.044374436,0.062311202,0.89331436,
ensemble-mode,0.8476078,0.020496193,0.13189605,
ensemble-mode,0.23660767,0.6132202,0.15017211,
ensemble-mode,0.08413493,0.81090206,0.10496304,positive
ensemble-mode,0.07530702,0.9098918,0.014801223,
ensemble-mode,0.056216456,0.8705507,0.073232874,
